sst_gridpoint,lon,lat,water_temp
"[2119, 3117]",-119.99622959999999,38.9652884,65.55
"[2119, 3118]",-119.9782346,38.9652884,65.55
"[2120, 3114]",-120.05021459999999,38.9832834,65.55
"[2120, 3115]",-120.03221959999999,38.9832834,65.91
"[2120, 3116]",-120.01422459999999,38.9832834,65.91
"[2120, 3117]",-119.99622959999999,38.9832834,65.55
"[2120, 3118]",-119.9782346,38.9832834,65.55
"[2120, 3119]",-119.9602396,38.9832834,65.55
"[2120, 3120]",-119.94224459999998,38.9832834,65.55
"[2121, 3114]",-120.05021459999999,39.0012784,65.55
"[2121, 3115]",-120.03221959999999,39.0012784,65.91
"[2121, 3116]",-120.01422459999999,39.0012784,65.91
"[2121, 3117]",-119.99622959999999,39.0012784,65.91
"[2121, 3118]",-119.9782346,39.0012784,65.91
"[2121, 3119]",-119.9602396,39.0012784,65.91
"[2122, 3112]",-120.08620459999999,39.019273399999996,65.19
"[2122, 3113]",-120.06820959999999,39.019273399999996,65.55
"[2122, 3114]",-120.05021459999999,39.019273399999996,65.55
"[2122, 3115]",-120.03221959999999,39.019273399999996,65.91
"[2122, 3116]",-120.01422459999999,39.019273399999996,65.91
"[2122, 3117]",-119.99622959999999,39.019273399999996,65.91
"[2122, 3118]",-119.9782346,39.019273399999996,65.91
"[2122, 3119]",-119.9602396,39.019273399999996,65.91
"[2123, 3111]",-120.10419959999999,39.0372684,64.83
"[2123, 3112]",-120.08620459999999,39.0372684,65.19
"[2123, 3113]",-120.06820959999999,39.0372684,65.19
"[2123, 3114]",-120.05021459999999,39.0372684,65.55
"[2123, 3115]",-120.03221959999999,39.0372684,65.91
"[2123, 3116]",-120.01422459999999,39.0372684,65.91
"[2123, 3117]",-119.99622959999999,39.0372684,66.27
"[2123, 3118]",-119.9782346,39.0372684,66.27
"[2123, 3119]",-119.9602396,39.0372684,65.91
"[2124, 3111]",-120.10419959999999,39.0552634,64.47
"[2124, 3112]",-120.08620459999999,39.0552634,64.83
"[2124, 3113]",-120.06820959999999,39.0552634,65.19
"[2124, 3114]",-120.05021459999999,39.0552634,65.55
"[2124, 3115]",-120.03221959999999,39.0552634,65.91
"[2124, 3116]",-120.01422459999999,39.0552634,65.91
"[2124, 3117]",-119.99622959999999,39.0552634,65.91
"[2124, 3118]",-119.9782346,39.0552634,65.91
"[2124, 3119]",-119.9602396,39.0552634,65.91
"[2125, 3111]",-120.10419959999999,39.0732584,64.47
"[2125, 3112]",-120.08620459999999,39.0732584,64.83
"[2125, 3113]",-120.06820959999999,39.0732584,65.19
"[2125, 3114]",-120.05021459999999,39.0732584,65.55
"[2125, 3115]",-120.03221959999999,39.0732584,65.55
"[2125, 3116]",-120.01422459999999,39.0732584,65.91
"[2125, 3117]",-119.99622959999999,39.0732584,65.91
"[2125, 3118]",-119.9782346,39.0732584,65.91
"[2125, 3119]",-119.9602396,39.0732584,65.91
"[2125, 3120]",-119.94224459999998,39.0732584,65.91
"[2126, 3111]",-120.10419959999999,39.0912534,64.47
"[2126, 3112]",-120.08620459999999,39.0912534,64.83
"[2126, 3113]",-120.06820959999999,39.0912534,65.19
"[2126, 3114]",-120.05021459999999,39.0912534,65.55
"[2126, 3115]",-120.03221959999999,39.0912534,65.55
"[2126, 3116]",-120.01422459999999,39.0912534,65.55
"[2126, 3117]",-119.99622959999999,39.0912534,65.91
"[2126, 3118]",-119.9782346,39.0912534,65.91
"[2126, 3119]",-119.9602396,39.0912534,65.55
"[2126, 3120]",-119.94224459999998,39.0912534,65.55
"[2127, 3111]",-120.10419959999999,39.1092484,64.47
"[2127, 3112]",-120.08620459999999,39.1092484,64.47
"[2127, 3113]",-120.06820959999999,39.1092484,64.83
"[2127, 3114]",-120.05021459999999,39.1092484,65.19
"[2127, 3115]",-120.03221959999999,39.1092484,65.55
"[2127, 3116]",-120.01422459999999,39.1092484,65.55
"[2127, 3117]",-119.99622959999999,39.1092484,65.55
"[2127, 3118]",-119.9782346,39.1092484,65.55
"[2127, 3119]",-119.9602396,39.1092484,65.55
"[2127, 3120]",-119.94224459999998,39.1092484,65.55
"[2128, 3111]",-120.10419959999999,39.1272434,64.11
"[2128, 3112]",-120.08620459999999,39.1272434,64.47
"[2128, 3113]",-120.06820959999999,39.1272434,64.83
"[2128, 3114]",-120.05021459999999,39.1272434,65.19
"[2128, 3115]",-120.03221959999999,39.1272434,65.19
"[2128, 3116]",-120.01422459999999,39.1272434,65.55
"[2128, 3117]",-119.99622959999999,39.1272434,65.55
"[2128, 3118]",-119.9782346,39.1272434,65.55
"[2128, 3119]",-119.9602396,39.1272434,65.55
"[2128, 3120]",-119.94224459999998,39.1272434,65.55
"[2129, 3111]",-120.10419959999999,39.1452384,64.11
"[2129, 3112]",-120.08620459999999,39.1452384,64.47
"[2129, 3113]",-120.06820959999999,39.1452384,64.83
"[2129, 3114]",-120.05021459999999,39.1452384,65.19
"[2129, 3115]",-120.03221959999999,39.1452384,65.19
"[2129, 3116]",-120.01422459999999,39.1452384,65.55
"[2129, 3117]",-119.99622959999999,39.1452384,65.55
"[2129, 3118]",-119.9782346,39.1452384,65.55
"[2129, 3119]",-119.9602396,39.1452384,65.55
"[2129, 3120]",-119.94224459999998,39.1452384,65.55
"[2129, 3121]",-119.9242496,39.1452384,65.55
"[2130, 3111]",-120.10419959999999,39.1632334,64.11
"[2130, 3112]",-120.08620459999999,39.1632334,64.47
"[2130, 3113]",-120.06820959999999,39.1632334,64.47
"[2130, 3114]",-120.05021459999999,39.1632334,64.83
"[2130, 3115]",-120.03221959999999,39.1632334,65.19
"[2130, 3116]",-120.01422459999999,39.1632334,65.19
"[2130, 3117]",-119.99622959999999,39.1632334,65.55
"[2130, 3118]",-119.9782346,39.1632334,65.55
"[2130, 3119]",-119.9602396,39.1632334,65.55
"[2130, 3120]",-119.94224459999998,39.1632334,65.55
"[2130, 3121]",-119.9242496,39.1632334,65.55
"[2131, 3112]",-120.08620459999999,39.1812284,64.11
"[2131, 3113]",-120.06820959999999,39.1812284,64.47
"[2131, 3114]",-120.05021459999999,39.1812284,64.47
"[2131, 3115]",-120.03221959999999,39.1812284,64.83
"[2131, 3116]",-120.01422459999999,39.1812284,65.19
"[2131, 3117]",-119.99622959999999,39.1812284,65.19
"[2131, 3118]",-119.9782346,39.1812284,65.55
"[2131, 3119]",-119.9602396,39.1812284,65.55
"[2131, 3120]",-119.94224459999998,39.1812284,65.55
"[2131, 3121]",-119.9242496,39.1812284,65.55
"[2132, 3113]",-120.06820959999999,39.1992234,64.11
"[2132, 3114]",-120.05021459999999,39.1992234,64.47
"[2132, 3115]",-120.03221959999999,39.1992234,64.47
"[2132, 3116]",-120.01422459999999,39.1992234,64.83
"[2132, 3117]",-119.99622959999999,39.1992234,65.19
"[2132, 3118]",-119.9782346,39.1992234,65.19
"[2132, 3119]",-119.9602396,39.1992234,65.55
"[2132, 3120]",-119.94224459999998,39.1992234,65.55
"[2132, 3121]",-119.9242496,39.1992234,65.55
"[2133, 3112]",-120.08620459999999,39.2172184,63.75
"[2133, 3113]",-120.06820959999999,39.2172184,64.11
"[2133, 3114]",-120.05021459999999,39.2172184,64.11
"[2133, 3115]",-120.03221959999999,39.2172184,64.47
"[2133, 3116]",-120.01422459999999,39.2172184,64.47
"[2133, 3117]",-119.99622959999999,39.2172184,65.19
"[2133, 3118]",-119.9782346,39.2172184,65.19
"[2133, 3119]",-119.9602396,39.2172184,65.55
"[2133, 3120]",-119.94224459999998,39.2172184,65.55
