sst_gridpoint,lon,lat,water_temp
"[2119, 3117]",-119.99622959999999,38.9652884,69.51
"[2119, 3118]",-119.9782346,38.9652884,69.51
"[2120, 3114]",-120.05021459999999,38.9832834,69.87
"[2120, 3115]",-120.03221959999999,38.9832834,70.23
"[2120, 3116]",-120.01422459999999,38.9832834,69.87
"[2120, 3117]",-119.99622959999999,38.9832834,69.87
"[2120, 3118]",-119.9782346,38.9832834,69.87
"[2120, 3119]",-119.9602396,38.9832834,69.87
"[2120, 3120]",-119.94224459999998,38.9832834,69.51
"[2121, 3114]",-120.05021459999999,39.0012784,69.87
"[2121, 3115]",-120.03221959999999,39.0012784,70.23
"[2121, 3116]",-120.01422459999999,39.0012784,69.87
"[2121, 3117]",-119.99622959999999,39.0012784,69.87
"[2121, 3118]",-119.9782346,39.0012784,69.87
"[2121, 3119]",-119.9602396,39.0012784,69.87
"[2122, 3112]",-120.08620459999999,39.019273399999996,69.51
"[2122, 3113]",-120.06820959999999,39.019273399999996,69.51
"[2122, 3114]",-120.05021459999999,39.019273399999996,69.87
"[2122, 3115]",-120.03221959999999,39.019273399999996,70.23
"[2122, 3116]",-120.01422459999999,39.019273399999996,70.23
"[2122, 3117]",-119.99622959999999,39.019273399999996,70.23
"[2122, 3118]",-119.9782346,39.019273399999996,70.23
"[2122, 3119]",-119.9602396,39.019273399999996,70.23
"[2123, 3111]",-120.10419959999999,39.0372684,69.15
"[2123, 3112]",-120.08620459999999,39.0372684,69.15
"[2123, 3113]",-120.06820959999999,39.0372684,69.51
"[2123, 3114]",-120.05021459999999,39.0372684,69.87
"[2123, 3115]",-120.03221959999999,39.0372684,70.23
"[2123, 3116]",-120.01422459999999,39.0372684,70.59
"[2123, 3117]",-119.99622959999999,39.0372684,70.59
"[2123, 3118]",-119.9782346,39.0372684,70.59
"[2123, 3119]",-119.9602396,39.0372684,70.23
"[2124, 3111]",-120.10419959999999,39.0552634,68.43
"[2124, 3112]",-120.08620459999999,39.0552634,68.79
"[2124, 3113]",-120.06820959999999,39.0552634,69.15
"[2124, 3114]",-120.05021459999999,39.0552634,69.51
"[2124, 3115]",-120.03221959999999,39.0552634,70.23
"[2124, 3116]",-120.01422459999999,39.0552634,70.59
"[2124, 3117]",-119.99622959999999,39.0552634,70.59
"[2124, 3118]",-119.9782346,39.0552634,70.59
"[2124, 3119]",-119.9602396,39.0552634,70.59
"[2125, 3111]",-120.10419959999999,39.0732584,69.15
"[2125, 3112]",-120.08620459999999,39.0732584,69.15
"[2125, 3113]",-120.06820959999999,39.0732584,69.51
"[2125, 3114]",-120.05021459999999,39.0732584,69.87
"[2125, 3115]",-120.03221959999999,39.0732584,70.23
"[2125, 3116]",-120.01422459999999,39.0732584,70.59
"[2125, 3117]",-119.99622959999999,39.0732584,70.95
"[2125, 3118]",-119.9782346,39.0732584,70.59
"[2125, 3119]",-119.9602396,39.0732584,70.59
"[2125, 3120]",-119.94224459999998,39.0732584,70.59
"[2126, 3111]",-120.10419959999999,39.0912534,69.15
"[2126, 3112]",-120.08620459999999,39.0912534,69.51
"[2126, 3113]",-120.06820959999999,39.0912534,69.51
"[2126, 3114]",-120.05021459999999,39.0912534,70.23
"[2126, 3115]",-120.03221959999999,39.0912534,70.59
"[2126, 3116]",-120.01422459999999,39.0912534,70.95
"[2126, 3117]",-119.99622959999999,39.0912534,70.95
"[2126, 3118]",-119.9782346,39.0912534,70.95
"[2126, 3119]",-119.9602396,39.0912534,70.95
"[2126, 3120]",-119.94224459999998,39.0912534,70.95
