sst_gridpoint,lon,lat,water_temp
"[2390, 5708]",-73.37118459999999,43.8419334,
"[2392, 5708]",-73.37118459999999,43.8779234,68.43
"[2395, 5706]",-73.40717459999999,43.9319084,68.43
"[2400, 5704]",-73.44316459999999,44.0218834,68.79
"[2400, 5706]",-73.40717459999999,44.0218834,69.15
"[2401, 5704]",-73.44316459999999,44.0398784,68.79
"[2401, 5705]",-73.42516959999999,44.0398784,69.15
"[2402, 5704]",-73.44316459999999,44.0578734,69.15
"[2402, 5705]",-73.42516959999999,44.0578734,68.79
"[2403, 5705]",-73.42516959999999,44.0758684,69.15
"[2403, 5706]",-73.40717459999999,44.0758684,69.15
"[2404, 5705]",-73.42516959999999,44.0938634,69.15
"[2404, 5706]",-73.40717459999999,44.0938634,69.15
"[2405, 5706]",-73.40717459999999,44.1118584,69.15
"[2405, 5707]",-73.38917959999999,44.1118584,69.15
"[2406, 5706]",-73.40717459999999,44.1298534,69.15
"[2406, 5707]",-73.38917959999999,44.1298534,69.15
"[2407, 5706]",-73.40717459999999,44.1478484,68.79
"[2407, 5707]",-73.38917959999999,44.1478484,68.79
"[2407, 5708]",-73.37118459999999,44.1478484,68.79
"[2408, 5707]",-73.38917959999999,44.1658434,68.79
"[2408, 5708]",-73.37118459999999,44.1658434,68.79
"[2409, 5705]",-73.42516959999999,44.1838384,68.43
"[2409, 5706]",-73.40717459999999,44.1838384,68.79
"[2409, 5707]",-73.38917959999999,44.1838384,68.79
"[2409, 5708]",-73.37118459999999,44.1838384,68.79
"[2410, 5707]",-73.38917959999999,44.2018334,68.43
"[2410, 5708]",-73.37118459999999,44.2018334,68.43
"[2410, 5709]",-73.3531896,44.2018334,68.43
"[2411, 5709]",-73.3531896,44.2198284,68.07
"[2412, 5710]",-73.3351946,44.237823399999996,68.07
"[2412, 5711]",-73.3171996,44.237823399999996,67.71
"[2413, 5710]",-73.3351946,44.2558184,67.71
"[2413, 5711]",-73.3171996,44.2558184,67.71
"[2413, 5712]",-73.29920459999998,44.2558184,67.71
"[2413, 5713]",-73.28120959999998,44.2558184,67.71
"[2414, 5711]",-73.3171996,44.2738134,67.71
"[2414, 5712]",-73.29920459999998,44.2738134,67.71
"[2415, 5711]",-73.3171996,44.2918084,67.71
"[2415, 5712]",-73.29920459999998,44.2918084,67.71
"[2416, 5711]",-73.3171996,44.3098034,67.71
"[2417, 5710]",-73.3351946,44.3277984,67.71
"[2417, 5711]",-73.3171996,44.3277984,68.07
"[2417, 5712]",-73.29920459999998,44.3277984,68.07
"[2418, 5710]",-73.3351946,44.3457934,67.71
"[2418, 5711]",-73.3171996,44.3457934,68.07
"[2418, 5712]",-73.29920459999998,44.3457934,68.07
"[2418, 5713]",-73.28120959999998,44.3457934,68.07
"[2419, 5709]",-73.3531896,44.3637884,67.71
"[2419, 5710]",-73.3351946,44.3637884,67.71
"[2419, 5711]",-73.3171996,44.3637884,68.07
"[2419, 5712]",-73.29920459999998,44.3637884,68.07
"[2419, 5713]",-73.28120959999998,44.3637884,68.07
"[2420, 5709]",-73.3531896,44.381783399999996,67.71
"[2420, 5710]",-73.3351946,44.381783399999996,68.07
"[2420, 5711]",-73.3171996,44.381783399999996,68.07
"[2420, 5712]",-73.29920459999998,44.381783399999996,68.07
"[2420, 5713]",-73.28120959999998,44.381783399999996,68.07
"[2421, 5709]",-73.3531896,44.3997784,67.71
"[2421, 5710]",-73.3351946,44.3997784,68.07
"[2421, 5711]",-73.3171996,44.3997784,68.07
"[2421, 5712]",-73.29920459999998,44.3997784,68.07
"[2421, 5713]",-73.28120959999998,44.3997784,68.07
"[2421, 5714]",-73.26321459999998,44.3997784,68.07
"[2422, 5709]",-73.3531896,44.4177734,68.07
"[2422, 5710]",-73.3351946,44.4177734,68.07
"[2422, 5711]",-73.3171996,44.4177734,68.07
"[2422, 5712]",-73.29920459999998,44.4177734,68.07
"[2422, 5713]",-73.28120959999998,44.4177734,68.07
"[2422, 5714]",-73.26321459999998,44.4177734,68.07
"[2422, 5716]",-73.22722459999999,44.4177734,67.71
"[2423, 5707]",-73.38917959999999,44.4357684,67.35
"[2423, 5709]",-73.3531896,44.4357684,68.07
"[2423, 5710]",-73.3351946,44.4357684,68.07
"[2423, 5711]",-73.3171996,44.4357684,68.07
"[2423, 5712]",-73.29920459999998,44.4357684,68.43
"[2423, 5713]",-73.28120959999998,44.4357684,68.07
"[2423, 5714]",-73.26321459999998,44.4357684,68.07
"[2423, 5716]",-73.22722459999999,44.4357684,67.71
"[2424, 5708]",-73.37118459999999,44.4537634,67.71
"[2424, 5709]",-73.3531896,44.4537634,67.71
"[2424, 5710]",-73.3351946,44.4537634,68.07
"[2424, 5711]",-73.3171996,44.4537634,68.07
"[2424, 5712]",-73.29920459999998,44.4537634,68.43
"[2424, 5713]",-73.28120959999998,44.4537634,68.43
"[2424, 5714]",-73.26321459999998,44.4537634,68.07
"[2424, 5715]",-73.24521959999998,44.4537634,68.07
"[2425, 5707]",-73.38917959999999,44.4717584,67.35
"[2425, 5708]",-73.37118459999999,44.4717584,67.71
"[2425, 5709]",-73.3531896,44.4717584,68.07
"[2425, 5710]",-73.3351946,44.4717584,68.07
"[2425, 5711]",-73.3171996,44.4717584,68.43
"[2425, 5712]",-73.29920459999998,44.4717584,68.43
"[2425, 5713]",-73.28120959999998,44.4717584,68.43
"[2425, 5714]",-73.26321459999998,44.4717584,68.43
"[2425, 5715]",-73.24521959999998,44.4717584,68.43
"[2425, 5716]",-73.22722459999999,44.4717584,68.07
"[2426, 5707]",-73.38917959999999,44.4897534,67.35
"[2426, 5708]",-73.37118459999999,44.4897534,67.71
"[2426, 5709]",-73.3531896,44.4897534,68.07
"[2426, 5710]",-73.3351946,44.4897534,68.07
"[2426, 5711]",-73.3171996,44.4897534,68.43
"[2426, 5712]",-73.29920459999998,44.4897534,68.43
"[2426, 5713]",-73.28120959999998,44.4897534,68.43
"[2426, 5714]",-73.26321459999998,44.4897534,68.43
"[2426, 5715]",-73.24521959999998,44.4897534,68.43
"[2427, 5708]",-73.37118459999999,44.5077484,67.71
"[2427, 5709]",-73.3531896,44.5077484,68.07
"[2427, 5710]",-73.3351946,44.5077484,68.07
"[2427, 5711]",-73.3171996,44.5077484,68.43
"[2427, 5712]",-73.29920459999998,44.5077484,68.43
"[2427, 5713]",-73.28120959999998,44.5077484,68.43
"[2428, 5708]",-73.37118459999999,44.525743399999996,67.71
"[2428, 5709]",-73.3531896,44.525743399999996,68.07
"[2428, 5710]",-73.3351946,44.525743399999996,68.43
"[2428, 5711]",-73.3171996,44.525743399999996,68.43
"[2428, 5712]",-73.29920459999998,44.525743399999996,68.43
"[2428, 5713]",-73.28120959999998,44.525743399999996,68.43
"[2429, 5706]",-73.40717459999999,44.5437384,67.71
"[2429, 5707]",-73.38917959999999,44.5437384,67.71
"[2429, 5708]",-73.37118459999999,44.5437384,68.07
"[2429, 5709]",-73.3531896,44.5437384,68.43
"[2429, 5710]",-73.3351946,44.5437384,68.43
"[2429, 5711]",-73.3171996,44.5437384,68.43
"[2429, 5712]",-73.29920459999998,44.5437384,68.43
"[2430, 5706]",-73.40717459999999,44.5617334,67.71
"[2430, 5707]",-73.38917959999999,44.5617334,68.07
"[2430, 5708]",-73.37118459999999,44.5617334,68.07
"[2430, 5709]",-73.3531896,44.5617334,68.43
