sst_gridpoint,lon,lat,water_temp
"[1439, 5294]",-80.82111459999999,26.7286884,88.23
"[1439, 5296]",-80.78512459999999,26.7286884,88.95
"[1439, 5297]",-80.76712959999999,26.7286884,89.67
"[1440, 5294]",-80.82111459999999,26.7466834,88.59
"[1440, 5295]",-80.80311959999999,26.7466834,89.31
"[1440, 5296]",-80.78512459999999,26.7466834,89.31
"[1440, 5297]",-80.76712959999999,26.7466834,89.67
"[1440, 5298]",-80.74913459999999,26.7466834,90.03
"[1441, 5291]",-80.87509959999998,26.764678399999998,87.87
"[1441, 5292]",-80.85710459999999,26.764678399999998,88.59
"[1441, 5293]",-80.83910959999999,26.764678399999998,88.59
"[1441, 5294]",-80.82111459999999,26.764678399999998,89.31
"[1441, 5295]",-80.80311959999999,26.764678399999998,89.67
"[1441, 5296]",-80.78512459999999,26.764678399999998,89.67
"[1441, 5297]",-80.76712959999999,26.764678399999998,90.03
"[1441, 5298]",-80.74913459999999,26.764678399999998,90.39
"[1441, 5301]",-80.6951496,26.764678399999998,91.11
"[1442, 5289]",-80.91108959999998,26.7826734,87.87
"[1442, 5290]",-80.89309459999998,26.7826734,88.23
"[1442, 5291]",-80.87509959999998,26.7826734,88.59
"[1442, 5292]",-80.85710459999999,26.7826734,89.31
"[1442, 5293]",-80.83910959999999,26.7826734,89.31
"[1442, 5294]",-80.82111459999999,26.7826734,89.67
"[1442, 5295]",-80.80311959999999,26.7826734,90.03
"[1442, 5296]",-80.78512459999999,26.7826734,90.39
"[1442, 5297]",-80.76712959999999,26.7826734,90.39
"[1442, 5298]",-80.74913459999999,26.7826734,90.75
"[1442, 5299]",-80.73113959999999,26.7826734,90.75
"[1442, 5300]",-80.71314459999999,26.7826734,90.75
"[1443, 5289]",-80.91108959999998,26.8006684,88.59
"[1443, 5290]",-80.89309459999998,26.8006684,88.59
"[1443, 5291]",-80.87509959999998,26.8006684,88.95
"[1443, 5292]",-80.85710459999999,26.8006684,89.67
"[1443, 5293]",-80.83910959999999,26.8006684,89.67
"[1443, 5294]",-80.82111459999999,26.8006684,90.39
"[1443, 5295]",-80.80311959999999,26.8006684,90.75
"[1443, 5296]",-80.78512459999999,26.8006684,90.75
"[1443, 5297]",-80.76712959999999,26.8006684,91.11
"[1443, 5298]",-80.74913459999999,26.8006684,91.11
"[1443, 5299]",-80.73113959999999,26.8006684,91.11
"[1443, 5300]",-80.71314459999999,26.8006684,91.11
"[1444, 5289]",-80.91108959999998,26.8186634,89.67
"[1444, 5290]",-80.89309459999998,26.8186634,89.67
"[1444, 5291]",-80.87509959999998,26.8186634,90.03
"[1444, 5292]",-80.85710459999999,26.8186634,90.39
"[1444, 5293]",-80.83910959999999,26.8186634,90.75
"[1444, 5294]",-80.82111459999999,26.8186634,91.11
"[1444, 5295]",-80.80311959999999,26.8186634,91.47
"[1444, 5296]",-80.78512459999999,26.8186634,91.47
"[1444, 5297]",-80.76712959999999,26.8186634,91.47
"[1444, 5298]",-80.74913459999999,26.8186634,91.83
"[1444, 5299]",-80.73113959999999,26.8186634,91.47
"[1444, 5300]",-80.71314459999999,26.8186634,91.83
"[1444, 5301]",-80.6951496,26.8186634,91.83
"[1445, 5289]",-80.91108959999998,26.836658399999997,90.03
"[1445, 5290]",-80.89309459999998,26.836658399999997,90.39
"[1445, 5291]",-80.87509959999998,26.836658399999997,90.39
"[1445, 5292]",-80.85710459999999,26.836658399999997,90.75
"[1445, 5293]",-80.83910959999999,26.836658399999997,91.47
"[1445, 5294]",-80.82111459999999,26.836658399999997,91.83
"[1445, 5295]",-80.80311959999999,26.836658399999997,91.83
"[1445, 5296]",-80.78512459999999,26.836658399999997,92.19
"[1445, 5297]",-80.76712959999999,26.836658399999997,92.19
