sst_gridpoint,lon,lat,water_temp
"[1439, 5294]",-80.82111459999999,26.7286884,84.99
"[1439, 5296]",-80.78512459999999,26.7286884,85.35
"[1439, 5297]",-80.76712959999999,26.7286884,85.35
"[1440, 5294]",-80.82111459999999,26.7466834,86.07
"[1440, 5295]",-80.80311959999999,26.7466834,86.07
"[1440, 5296]",-80.78512459999999,26.7466834,86.43
"[1440, 5297]",-80.76712959999999,26.7466834,86.43
"[1440, 5298]",-80.74913459999999,26.7466834,86.43
"[1441, 5291]",-80.87509959999998,26.764678399999998,84.63
"[1441, 5292]",-80.85710459999999,26.764678399999998,86.07
"[1441, 5293]",-80.83910959999999,26.764678399999998,86.79
"[1441, 5294]",-80.82111459999999,26.764678399999998,87.15
"[1441, 5295]",-80.80311959999999,26.764678399999998,87.15
"[1441, 5296]",-80.78512459999999,26.764678399999998,87.51
"[1441, 5297]",-80.76712959999999,26.764678399999998,87.51
"[1441, 5298]",-80.74913459999999,26.764678399999998,87.51
"[1441, 5301]",-80.6951496,26.764678399999998,87.51
"[1442, 5289]",-80.91108959999998,26.7826734,84.99
"[1442, 5290]",-80.89309459999998,26.7826734,85.35
"[1442, 5291]",-80.87509959999998,26.7826734,85.71
"[1442, 5292]",-80.85710459999999,26.7826734,87.15
"[1442, 5293]",-80.83910959999999,26.7826734,87.87
"[1442, 5294]",-80.82111459999999,26.7826734,88.23
"[1442, 5295]",-80.80311959999999,26.7826734,88.59
"[1442, 5296]",-80.78512459999999,26.7826734,88.59
"[1442, 5297]",-80.76712959999999,26.7826734,88.23
"[1442, 5298]",-80.74913459999999,26.7826734,88.23
"[1442, 5299]",-80.73113959999999,26.7826734,87.87
"[1442, 5300]",-80.71314459999999,26.7826734,88.23
"[1443, 5289]",-80.91108959999998,26.8006684,85.71
"[1443, 5290]",-80.89309459999998,26.8006684,85.71
"[1443, 5291]",-80.87509959999998,26.8006684,86.43
"[1443, 5292]",-80.85710459999999,26.8006684,87.87
"[1443, 5293]",-80.83910959999999,26.8006684,88.59
"[1443, 5294]",-80.82111459999999,26.8006684,89.31
"[1443, 5295]",-80.80311959999999,26.8006684,89.67
"[1443, 5296]",-80.78512459999999,26.8006684,89.67
"[1443, 5297]",-80.76712959999999,26.8006684,89.31
"[1443, 5298]",-80.74913459999999,26.8006684,88.95
"[1443, 5299]",-80.73113959999999,26.8006684,88.23
"[1443, 5300]",-80.71314459999999,26.8006684,88.23
"[1444, 5289]",-80.91108959999998,26.8186634,86.79
"[1444, 5290]",-80.89309459999998,26.8186634,86.79
"[1444, 5291]",-80.87509959999998,26.8186634,87.51
"[1444, 5292]",-80.85710459999999,26.8186634,88.59
"[1444, 5293]",-80.83910959999999,26.8186634,89.67
"[1444, 5294]",-80.82111459999999,26.8186634,90.03
"[1444, 5295]",-80.80311959999999,26.8186634,90.39
"[1444, 5296]",-80.78512459999999,26.8186634,90.39
"[1444, 5297]",-80.76712959999999,26.8186634,89.67
"[1444, 5298]",-80.74913459999999,26.8186634,89.31
"[1444, 5299]",-80.73113959999999,26.8186634,88.59
"[1444, 5300]",-80.71314459999999,26.8186634,88.59
"[1444, 5301]",-80.6951496,26.8186634,88.23
"[1445, 5289]",-80.91108959999998,26.836658399999997,88.23
"[1445, 5290]",-80.89309459999998,26.836658399999997,88.23
"[1445, 5291]",-80.87509959999998,26.836658399999997,88.59
"[1445, 5292]",-80.85710459999999,26.836658399999997,89.67
"[1445, 5293]",-80.83910959999999,26.836658399999997,90.39
"[1445, 5294]",-80.82111459999999,26.836658399999997,90.75
"[1445, 5295]",-80.80311959999999,26.836658399999997,90.75
"[1445, 5296]",-80.78512459999999,26.836658399999997,90.75
"[1445, 5297]",-80.76712959999999,26.836658399999997,90.03
"[1445, 5298]",-80.74913459999999,26.836658399999997,89.67
"[1445, 5299]",-80.73113959999999,26.836658399999997,88.95
"[1445, 5300]",-80.71314459999999,26.836658399999997,88.59
"[1445, 5301]",-80.6951496,26.836658399999997,88.23
"[1446, 5289]",-80.91108959999998,26.8546534,89.31
"[1446, 5290]",-80.89309459999998,26.8546534,89.31
"[1446, 5291]",-80.87509959999998,26.8546534,89.31
"[1446, 5292]",-80.85710459999999,26.8546534,90.03
"[1446, 5293]",-80.83910959999999,26.8546534,90.39
"[1446, 5294]",-80.82111459999999,26.8546534,90.39
"[1446, 5295]",-80.80311959999999,26.8546534,90.75
"[1446, 5296]",-80.78512459999999,26.8546534,90.39
"[1446, 5297]",-80.76712959999999,26.8546534,90.03
"[1446, 5298]",-80.74913459999999,26.8546534,89.67
"[1446, 5299]",-80.73113959999999,26.8546534,88.95
"[1446, 5300]",-80.71314459999999,26.8546534,88.59
"[1446, 5301]",-80.6951496,26.8546534,88.23
"[1446, 5302]",-80.6771546,26.8546534,87.51
"[1446, 5303]",-80.6591596,26.8546534,87.15
"[1446, 5304]",-80.64116459999998,26.8546534,87.15
"[1447, 5289]",-80.91108959999998,26.8726484,89.67
"[1447, 5290]",-80.89309459999998,26.8726484,89.67
"[1447, 5291]",-80.87509959999998,26.8726484,89.67
"[1447, 5292]",-80.85710459999999,26.8726484,90.03
"[1447, 5293]",-80.83910959999999,26.8726484,90.39
"[1447, 5294]",-80.82111459999999,26.8726484,90.39
"[1447, 5295]",-80.80311959999999,26.8726484,90.39
"[1447, 5296]",-80.78512459999999,26.8726484,90.39
"[1447, 5297]",-80.76712959999999,26.8726484,90.39
"[1447, 5298]",-80.74913459999999,26.8726484,90.03
"[1447, 5299]",-80.73113959999999,26.8726484,89.31
"[1447, 5300]",-80.71314459999999,26.8726484,88.95
"[1447, 5301]",-80.6951496,26.8726484,88.23
"[1447, 5302]",-80.6771546,26.8726484,87.87
"[1447, 5303]",-80.6591596,26.8726484,87.15
"[1447, 5304]",-80.64116459999998,26.8726484,87.15
"[1448, 5289]",-80.91108959999998,26.8906434,90.03
"[1448, 5290]",-80.89309459999998,26.8906434,90.03
"[1448, 5291]",-80.87509959999998,26.8906434,90.03
"[1448, 5292]",-80.85710459999999,26.8906434,90.03
"[1448, 5293]",-80.83910959999999,26.8906434,90.39
"[1448, 5294]",-80.82111459999999,26.8906434,90.39
"[1448, 5295]",-80.80311959999999,26.8906434,90.39
"[1448, 5296]",-80.78512459999999,26.8906434,90.39
"[1448, 5297]",-80.76712959999999,26.8906434,90.39
"[1448, 5298]",-80.74913459999999,26.8906434,90.03
"[1448, 5299]",-80.73113959999999,26.8906434,89.67
"[1448, 5300]",-80.71314459999999,26.8906434,88.95
"[1448, 5301]",-80.6951496,26.8906434,88.59
"[1448, 5302]",-80.6771546,26.8906434,87.87
"[1448, 5303]",-80.6591596,26.8906434,87.51
"[1448, 5304]",-80.64116459999998,26.8906434,87.15
"[1448, 5305]",-80.62316959999998,26.8906434,86.79
"[1449, 5288]",-80.9290846,26.908638399999997,89.31
"[1449, 5289]",-80.91108959999998,26.908638399999997,89.67
"[1449, 5290]",-80.89309459999998,26.908638399999997,90.03
"[1449, 5291]",-80.87509959999998,26.908638399999997,90.03
"[1449, 5292]",-80.85710459999999,26.908638399999997,90.03
"[1449, 5293]",-80.83910959999999,26.908638399999997,90.39
"[1449, 5294]",-80.82111459999999,26.908638399999997,90.39
"[1449, 5295]",-80.80311959999999,26.908638399999997,90.39
"[1449, 5296]",-80.78512459999999,26.908638399999997,90.75
"[1449, 5297]",-80.76712959999999,26.908638399999997,90.75
"[1449, 5298]",-80.74913459999999,26.908638399999997,90.39
"[1449, 5299]",-80.73113959999999,26.908638399999997,90.03
"[1449, 5300]",-80.71314459999999,26.908638399999997,89.31
"[1449, 5301]",-80.6951496,26.908638399999997,88.95
"[1449, 5302]",-80.6771546,26.908638399999997,88.23
"[1449, 5303]",-80.6591596,26.908638399999997,87.51
"[1449, 5304]",-80.64116459999998,26.908638399999997,87.15
"[1449, 5305]",-80.62316959999998,26.908638399999997,86.79
"[1450, 5286]",-80.9650746,26.9266334,87.87
"[1450, 5287]",-80.9470796,26.9266334,88.23
"[1450, 5288]",-80.9290846,26.9266334,88.95
"[1450, 5289]",-80.91108959999998,26.9266334,89.67
"[1450, 5290]",-80.89309459999998,26.9266334,90.03
"[1450, 5291]",-80.87509959999998,26.9266334,90.39
"[1450, 5292]",-80.85710459999999,26.9266334,90.03
"[1450, 5293]",-80.83910959999999,26.9266334,90.39
"[1450, 5294]",-80.82111459999999,26.9266334,90.03
"[1450, 5295]",-80.80311959999999,26.9266334,90.39
"[1450, 5296]",-80.78512459999999,26.9266334,90.39
"[1450, 5297]",-80.76712959999999,26.9266334,90.75
"[1450, 5298]",-80.74913459999999,26.9266334,90.39
"[1450, 5299]",-80.73113959999999,26.9266334,90.03
"[1450, 5300]",-80.71314459999999,26.9266334,89.67
"[1450, 5301]",-80.6951496,26.9266334,88.95
"[1450, 5302]",-80.6771546,26.9266334,88.23
"[1450, 5303]",-80.6591596,26.9266334,87.51
"[1450, 5304]",-80.64116459999998,26.9266334,87.15
"[1450, 5305]",-80.62316959999998,26.9266334,86.79
"[1451, 5286]",-80.9650746,26.9446284,87.87
"[1451, 5287]",-80.9470796,26.9446284,88.23
"[1451, 5288]",-80.9290846,26.9446284,88.95
"[1451, 5289]",-80.91108959999998,26.9446284,89.67
"[1451, 5290]",-80.89309459999998,26.9446284,90.03
"[1451, 5291]",-80.87509959999998,26.9446284,90.39
"[1451, 5292]",-80.85710459999999,26.9446284,90.39
"[1451, 5293]",-80.83910959999999,26.9446284,90.39
"[1451, 5294]",-80.82111459999999,26.9446284,90.39
"[1451, 5295]",-80.80311959999999,26.9446284,90.39
"[1451, 5296]",-80.78512459999999,26.9446284,90.39
"[1451, 5297]",-80.76712959999999,26.9446284,90.75
"[1451, 5298]",-80.74913459999999,26.9446284,90.39
"[1451, 5299]",-80.73113959999999,26.9446284,90.39
"[1451, 5300]",-80.71314459999999,26.9446284,89.67
"[1451, 5301]",-80.6951496,26.9446284,89.31
"[1451, 5302]",-80.6771546,26.9446284,88.59
"[1451, 5303]",-80.6591596,26.9446284,87.87
"[1451, 5304]",-80.64116459999998,26.9446284,87.15
"[1451, 5305]",-80.62316959999998,26.9446284,86.79
"[1452, 5281]",-81.05504959999999,26.9626234,83.91
"[1452, 5283]",-81.01905959999999,26.9626234,84.99
"[1452, 5285]",-80.9830696,26.9626234,86.43
"[1452, 5286]",-80.9650746,26.9626234,87.51
"[1452, 5287]",-80.9470796,26.9626234,88.23
"[1452, 5288]",-80.9290846,26.9626234,88.59
"[1452, 5289]",-80.91108959999998,26.9626234,89.31
"[1452, 5290]",-80.89309459999998,26.9626234,89.67
"[1452, 5291]",-80.87509959999998,26.9626234,90.39
"[1452, 5292]",-80.85710459999999,26.9626234,90.39
"[1452, 5293]",-80.83910959999999,26.9626234,90.39
"[1452, 5294]",-80.82111459999999,26.9626234,90.39
"[1452, 5295]",-80.80311959999999,26.9626234,90.39
"[1452, 5296]",-80.78512459999999,26.9626234,90.39
"[1452, 5297]",-80.76712959999999,26.9626234,90.75
"[1452, 5298]",-80.74913459999999,26.9626234,90.39
"[1452, 5299]",-80.73113959999999,26.9626234,90.03
"[1452, 5300]",-80.71314459999999,26.9626234,89.67
"[1452, 5301]",-80.6951496,26.9626234,88.95
"[1452, 5302]",-80.6771546,26.9626234,88.59
"[1452, 5303]",-80.6591596,26.9626234,87.87
"[1452, 5304]",-80.64116459999998,26.9626234,87.15
"[1452, 5305]",-80.62316959999998,26.9626234,87.15
"[1453, 5282]",-81.03705459999999,26.980618399999997,84.63
"[1453, 5283]",-81.01905959999999,26.980618399999997,84.99
"[1453, 5284]",-81.00106459999999,26.980618399999997,86.07
"[1453, 5285]",-80.9830696,26.980618399999997,86.79
"[1453, 5286]",-80.9650746,26.980618399999997,87.15
"[1453, 5287]",-80.9470796,26.980618399999997,87.87
"[1453, 5288]",-80.9290846,26.980618399999997,88.59
"[1453, 5289]",-80.91108959999998,26.980618399999997,88.95
"[1453, 5290]",-80.89309459999998,26.980618399999997,89.67
"[1453, 5291]",-80.87509959999998,26.980618399999997,90.03
"[1453, 5292]",-80.85710459999999,26.980618399999997,90.39
"[1453, 5293]",-80.83910959999999,26.980618399999997,90.39
"[1453, 5294]",-80.82111459999999,26.980618399999997,90.39
"[1453, 5295]",-80.80311959999999,26.980618399999997,90.03
"[1453, 5296]",-80.78512459999999,26.980618399999997,90.03
"[1453, 5297]",-80.76712959999999,26.980618399999997,90.39
"[1453, 5298]",-80.74913459999999,26.980618399999997,90.03
"[1453, 5299]",-80.73113959999999,26.980618399999997,90.03
"[1453, 5300]",-80.71314459999999,26.980618399999997,89.67
"[1453, 5301]",-80.6951496,26.980618399999997,88.95
"[1453, 5302]",-80.6771546,26.980618399999997,88.59
"[1453, 5303]",-80.6591596,26.980618399999997,87.87
"[1453, 5304]",-80.64116459999998,26.980618399999997,87.51
"[1453, 5305]",-80.62316959999998,26.980618399999997,86.79
"[1454, 5283]",-81.01905959999999,26.9986134,84.99
"[1454, 5284]",-81.00106459999999,26.9986134,86.07
"[1454, 5287]",-80.9470796,26.9986134,87.87
"[1454, 5288]",-80.9290846,26.9986134,88.59
"[1454, 5289]",-80.91108959999998,26.9986134,88.59
"[1454, 5290]",-80.89309459999998,26.9986134,89.31
"[1454, 5291]",-80.87509959999998,26.9986134,90.03
"[1454, 5292]",-80.85710459999999,26.9986134,90.03
"[1454, 5293]",-80.83910959999999,26.9986134,90.03
"[1454, 5294]",-80.82111459999999,26.9986134,90.03
"[1454, 5295]",-80.80311959999999,26.9986134,90.03
"[1454, 5296]",-80.78512459999999,26.9986134,89.67
"[1454, 5297]",-80.76712959999999,26.9986134,89.67
"[1454, 5298]",-80.74913459999999,26.9986134,89.67
"[1454, 5299]",-80.73113959999999,26.9986134,89.67
"[1454, 5300]",-80.71314459999999,26.9986134,89.31
"[1454, 5301]",-80.6951496,26.9986134,88.95
"[1454, 5302]",-80.6771546,26.9986134,88.59
"[1454, 5303]",-80.6591596,26.9986134,87.87
"[1454, 5304]",-80.64116459999998,26.9986134,87.51
"[1454, 5305]",-80.62316959999998,26.9986134,86.79
"[1455, 5288]",-80.9290846,27.0166084,87.87
"[1455, 5289]",-80.91108959999998,27.0166084,88.23
"[1455, 5290]",-80.89309459999998,27.0166084,88.95
"[1455, 5291]",-80.87509959999998,27.0166084,89.67
"[1455, 5292]",-80.85710459999999,27.0166084,89.67
"[1455, 5293]",-80.83910959999999,27.0166084,89.67
"[1455, 5294]",-80.82111459999999,27.0166084,89.67
"[1455, 5295]",-80.80311959999999,27.0166084,89.31
"[1455, 5296]",-80.78512459999999,27.0166084,89.31
"[1455, 5297]",-80.76712959999999,27.0166084,89.31
"[1455, 5298]",-80.74913459999999,27.0166084,89.31
"[1455, 5299]",-80.73113959999999,27.0166084,89.31
"[1455, 5300]",-80.71314459999999,27.0166084,89.31
"[1455, 5301]",-80.6951496,27.0166084,88.95
"[1455, 5302]",-80.6771546,27.0166084,88.59
"[1455, 5303]",-80.6591596,27.0166084,88.23
"[1455, 5304]",-80.64116459999998,27.0166084,87.87
"[1456, 5289]",-80.91108959999998,27.034603399999998,87.87
"[1456, 5290]",-80.89309459999998,27.034603399999998,88.95
"[1456, 5291]",-80.87509959999998,27.034603399999998,89.31
"[1456, 5292]",-80.85710459999999,27.034603399999998,89.31
