sst_gridpoint,lon,lat,water_temp
"[1794, 3355]",-115.71341959999998,33.1169134,91.11
"[1794, 3356]",-115.6954246,33.1169134,91.11
"[1795, 3354]",-115.7314146,33.1349084,91.47
"[1795, 3355]",-115.71341959999998,33.1349084,91.83
"[1795, 3356]",-115.6954246,33.1349084,91.83
"[1795, 3357]",-115.67742959999998,33.1349084,92.19
"[1796, 3353]",-115.74940959999999,33.1529034,91.47
"[1796, 3354]",-115.7314146,33.1529034,91.83
"[1796, 3355]",-115.71341959999998,33.1529034,92.55
"[1796, 3356]",-115.6954246,33.1529034,92.55
"[1796, 3357]",-115.67742959999998,33.1529034,92.91
"[1796, 3358]",-115.6594346,33.1529034,92.91
"[1797, 3351]",-115.78539959999999,33.1708984,91.47
"[1797, 3352]",-115.76740459999999,33.1708984,91.83
"[1797, 3353]",-115.74940959999999,33.1708984,92.55
"[1797, 3354]",-115.7314146,33.1708984,92.91
"[1797, 3355]",-115.71341959999998,33.1708984,93.27
"[1797, 3356]",-115.6954246,33.1708984,93.27
"[1797, 3357]",-115.67742959999998,33.1708984,93.63
"[1797, 3358]",-115.6594346,33.1708984,93.63
"[1797, 3359]",-115.64143959999998,33.1708984,93.27
"[1798, 3351]",-115.78539959999999,33.1888934,91.83
"[1798, 3352]",-115.76740459999999,33.1888934,92.55
"[1798, 3353]",-115.74940959999999,33.1888934,93.27
"[1798, 3354]",-115.7314146,33.1888934,93.63
"[1798, 3355]",-115.71341959999998,33.1888934,93.99
"[1798, 3356]",-115.6954246,33.1888934,93.99
"[1798, 3357]",-115.67742959999998,33.1888934,93.99
"[1798, 3358]",-115.6594346,33.1888934,93.99
"[1798, 3359]",-115.64143959999998,33.1888934,93.63
"[1798, 3360]",-115.6234446,33.1888934,92.55
"[1799, 3350]",-115.80339459999999,33.2068884,91.47
"[1799, 3351]",-115.78539959999999,33.2068884,92.55
"[1799, 3352]",-115.76740459999999,33.2068884,93.27
"[1799, 3353]",-115.74940959999999,33.2068884,93.99
"[1799, 3354]",-115.7314146,33.2068884,94.35
"[1799, 3355]",-115.71341959999998,33.2068884,94.71
"[1799, 3356]",-115.6954246,33.2068884,94.71
"[1799, 3357]",-115.67742959999998,33.2068884,94.71
"[1799, 3358]",-115.6594346,33.2068884,94.35
"[1799, 3359]",-115.64143959999998,33.2068884,93.99
"[1799, 3360]",-115.6234446,33.2068884,92.91
"[1799, 3361]",-115.60544959999999,33.2068884,92.19
"[1800, 3349]",-115.82138959999999,33.224883399999996,91.83
"[1800, 3350]",-115.80339459999999,33.224883399999996,92.19
"[1800, 3351]",-115.78539959999999,33.224883399999996,93.27
"[1800, 3352]",-115.76740459999999,33.224883399999996,94.35
